task_id,scenario_id,seed,method_id,truth_level,success,failure_code,fallback_triggered,fallback_mode,repair_hint,steps,max_position_error_m,max_attitude_error_rad,max_viewpoint_error_rad,min_clearance_m,min_safety_margin_m,terminal_soc,max_energy_rate_w,max_command_age_steps,safety_intervention_count,mean_delta_u_l2,run_dir
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed2,2,B0_pid_pose,synthetic_trace_smoke,False,STALE_COMMAND,False,none,reissue_waypoint_or_hold,6,12.0,0.0,0.0,5.071485,4.071485,0.79,165.0,6,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed2__B0_pid_pose
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed2,2,B1_tracking_mpc,synthetic_trace_smoke,False,STALE_COMMAND,False,none,reissue_waypoint_or_hold,6,12.0,0.0,0.0,5.071485,4.071485,0.79075,165.0,6,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed2__B1_tracking_mpc
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed2,2,B3_mpc_cbf,synthetic_trace_smoke,False,STALE_COMMAND,False,none,reissue_waypoint_or_hold,6,12.0,0.0,0.0,6.360346,5.360346,0.7975,165.0,6,5,2.5,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed2__B3_mpc_cbf
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed2,2,Ours_SEFF_pose,synthetic_trace_smoke,False,STALE_COMMAND,True,hover,reissue_waypoint_or_hold,6,12.0,0.0,0.0,6.360346,5.360346,0.7975,90.0,6,6,3.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed2__Ours_SEFF_pose
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed2,2,Ours_SEFF_local_continue,synthetic_trace_smoke,True,NONE,False,none,none,163,12.0,0.0,0.0,1.949663,0.949663,0.665182,163.59375,8,162,1.7249385889570528,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed2__Ours_SEFF_local_continue
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed2,2,Ours_TE_SEFF_rule,synthetic_trace_smoke,True,NONE,False,none,none,156,12.0,0.0,0.0,1.949663,0.949663,0.670427,163.59375,8,155,1.80232742307692,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed2__Ours_TE_SEFF_rule
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed3,3,B0_pid_pose,synthetic_trace_smoke,False,STALE_COMMAND,False,none,reissue_waypoint_or_hold,6,12.0,0.0,0.0,3.685961,2.685961,0.79,165.0,6,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed3__B0_pid_pose
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed3,3,B1_tracking_mpc,synthetic_trace_smoke,False,STALE_COMMAND,False,none,reissue_waypoint_or_hold,6,12.0,0.0,0.0,3.685961,2.685961,0.79075,165.0,6,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed3__B1_tracking_mpc
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed3,3,B3_mpc_cbf,synthetic_trace_smoke,False,STALE_COMMAND,False,none,reissue_waypoint_or_hold,6,12.0,0.0,0.0,5.070104,4.070104,0.7975,165.0,6,5,2.5,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed3__B3_mpc_cbf
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed3,3,Ours_SEFF_pose,synthetic_trace_smoke,False,STALE_COMMAND,True,hover,reissue_waypoint_or_hold,6,12.0,0.0,0.0,5.070104,4.070104,0.7975,90.0,6,6,3.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed3__Ours_SEFF_pose
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed3,3,Ours_SEFF_local_continue,synthetic_trace_smoke,True,NONE,False,none,none,151,12.0,0.0,0.0,1.986289,0.986289,0.671225,161.25,13,150,1.608996145695365,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed3__Ours_SEFF_local_continue
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed3,3,Ours_TE_SEFF_rule,synthetic_trace_smoke,True,NONE,False,none,none,144,12.0,0.0,0.0,1.986289,0.986289,0.676439,161.25,13,143,1.6871986805555563,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed3__Ours_TE_SEFF_rule
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed4,4,B0_pid_pose,synthetic_trace_smoke,False,STALE_COMMAND,False,none,reissue_waypoint_or_hold,6,12.0,0.0,0.0,5.135736,4.135736,0.79,165.0,6,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed4__B0_pid_pose
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed4,4,B1_tracking_mpc,synthetic_trace_smoke,False,STALE_COMMAND,False,none,reissue_waypoint_or_hold,6,12.0,0.0,0.0,5.135736,4.135736,0.79075,165.0,6,0,0.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed4__B1_tracking_mpc
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed4,4,B3_mpc_cbf,synthetic_trace_smoke,False,STALE_COMMAND,False,none,reissue_waypoint_or_hold,6,12.0,0.0,0.0,6.180872,5.180872,0.79612,165.0,6,4,2.0,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed4__B3_mpc_cbf
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed4,4,Ours_SEFF_pose,synthetic_trace_smoke,False,STALE_COMMAND,True,hover,reissue_waypoint_or_hold,6,12.0,0.0,0.0,6.180872,5.180872,0.796075,165.0,6,5,2.5,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed4__Ours_SEFF_pose
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed4,4,Ours_SEFF_local_continue,synthetic_trace_smoke,True,NONE,False,none,none,195,12.0,0.0,0.0,1.962533,0.962533,0.649243,165.0,9,193,1.937563697435895,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed4__Ours_SEFF_local_continue
T12_dynamic_obstacle_stale_command,T12_dynamic_obstacle_stale_command_seed4,4,Ours_TE_SEFF_rule,synthetic_trace_smoke,True,NONE,False,none,none,188,12.0,0.0,0.0,1.96119,0.96119,0.65449,165.0,9,187,2.009692531914893,benchmark_swarm_rl\outputs\wef_main_6method_5seed_synthetic_matrix_20260619\T12_dynamic_obstacle_stale_command_seed4__Ours_TE_SEFF_rule
